id,title,tipo,icon,anclajes,lastUpdated,plazas,geometry
"87,CEIP Vadorrey,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,12,""[-0.8560912045373089,41.656920233731434]"""
"640,Centro sociolaboral La Jota,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8646768310495787,41.6623757390142]"""
"65,Colegio Publico La Estrella,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8577589767816048,41.66362716915185]"""
"262,Escuela Universitaria De Ciencias de la Salud,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,27,2025-04-22T23:05:49,28,""[-0.9054361703149457,41.64313198339976]"""
"357,Recinto Expo Empresarial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9030909845925529,41.669692067048786]"""
"1117,CEIP San Jorge,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.9253754093879832,41.615046810284596]"""
"1881,Colegio Publico Jerónimo Blancas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9293659485223226,41.64115475856169]"""
"1886,C.D.M. Valdefierro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.924787635147518,41.638109626997725]"""
"402,Stadium Venecia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8888055696460891,41.62574747685591]"""
"1104,CEIP Valdespartera,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.917942217745401,41.62398193590129]"""
"406,Esquina Alhama de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8756743010169284,41.62258510105934]"""
"1505,Fray Luis Urbano,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.860426078197894,41.640746706109404]"""
"1111,CEIP Julián Sanz Ibáñez,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8647311144986125,41.64712465015883]"""
"432,Torreon Fortea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8819583351201238,41.65474829136192]"""
"1053,Parking,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,8,""[-0.9015788211532549,41.67209437952675]"""
"1057,Estadio El Olivar,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,56,2025-04-22T23:05:49,58,""[-0.9164802431284806,41.62843920743989]"""
"631,Junta Vecinal de Movera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8225969484777609,41.64923091533521]"""
"1067,Gobierno de Aragón,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,22,2025-04-22T23:05:49,45,""[-0.8764597643626597,41.65264269009337]"""
"363,Expo Parque del Agua,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,15,""[-0.9094586397198577,41.670752022854785]"""
"832,CEIP Joaquín Costa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8920504012230931,41.652099966884734]"""
"848,Escuela de Música,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,12,""[-0.901002932543383,41.63990199061046]"""
"849,Universidad-Educación,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,16,2025-04-22T23:05:49,24,""[-0.9004134636221158,41.64126388647545]"""
"1981,Jesus y Maria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8638916201650725,41.69285962355228]"""
"1991,C.E.I.P. Ángel Escoriaza,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.8246897030175521,41.60721977504713]"""
"884,Campo Fútbol de la Cartuja,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8253694975893995,41.60514321184618]"""
"890,Gombao con Parellada,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8818178708881733,41.628030759718996]"""
"996,Bar Arqueros,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9495798861532971,41.62301372998645]"""
"1892,Pleyades,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9342144688066999,41.639106657156205]"""
"903,IES Virgen del Pilar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,30,""[-0.9067218679010756,41.62534338404568]"""
"480,Frente parada Tranvia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9185260220381153,41.622458169158385]"""
"1894,Via Hispanidad,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9180361411481538,41.648048168341724]"""
"1631,Vía Hispanidad Parada Bus 3051,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9149101819189362,41.64185766586007]"""
"1914,Sagrada Familia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9108740018148749,41.62912380563876]"""
"892,Embarcadero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9076259116136278,41.62956970438122]"""
"991,E.S. San Juan Bosco,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.886837056432612,41.661515922676614]"""
"1031,Lagos Azules,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9332768722632128,41.66041570946301]"""
"624,Librería Pantera Rosa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,3,""[-0.8749623320724088,41.65325674056149]"""
"1042,Santander don Escoriaza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8940827930100989,41.648780852406105]"""
"643,A.P.E. Lycee Francaise Molière,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8828026439986946,41.66230619162376]"""
"1213,IES Luis Buñuel,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,20,2025-04-22T23:05:49,21,""[-0.8957686158209328,41.66277153578431]"""
"12,Colegio Publico Rio Ebro,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,4,2025-04-22T23:05:49,8,""[-0.8945387858515191,41.66889401714914]"""
"361,Recinto Expo Empresarial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9008672318370538,41.67015549139359]"""
"1652,Roger Lauria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8914678178716423,41.63009601174456]"""
"1658,Padre V.Huarte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8914330536520472,41.62755749904424]"""
"1312,Colegio Imaculada Concepción,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8747637021566134,41.64701219344617]"""
"601,Centro Cívico Río Ebro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,16,""[-0.887921538502881,41.67227782880134]"""
"729,Consultas externas del Clínico,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,12,""[-0.9046871142936584,41.64277744284068]"""
"1557,La Salle,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.89346552780887,41.64035210168864]"""
"1567,Jilgueros,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8915268197994595,41.63519128462001]"""
"735,Pabellón Príncipe Felipe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,6,""[-0.866591005711496,41.63606316563485]"""
"659,IES Miguel Servet,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8900807932725481,41.63551359710603]"""
"738,Eroski,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8760639389984132,41.64543017595735]"""
"1081,Cuellar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8861760632801238,41.639015524333715]"""
"482,Avda.Navarra,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9047589135981526,41.65528497345105]"""
"223,Paraninfo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8862970976360712,41.64737940063982]"""
"303,Diputacion General de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,30,2025-04-22T23:05:49,60,""[-0.8915862278615189,41.65288791014752]"""
"226,Plaza Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8847092274631146,41.64807554492713]"""
"243,Plaza Europa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.8924297212683248,41.65855038969618]"""
"943,Calle Prudencio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8808085714318132,41.65616683513733]"""
"309,Esquina con Miguel de Ara,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8864340300550185,41.654772035606165]"""
"600,Potrero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8910229946045214,41.675150205879675]"""
"683,Centro Cívico Tío Jorge,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,11,""[-0.8762501707133922,41.661933010766404]"""
"1721,Anton García Abril,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8884321123080815,41.67803079481859]"""
"1153,Bicisur BIZIA,Vigilado,https://www.zaragoza.es/contenidos/iconos/aparcabici_vigilado.png,10,2025-04-22T23:05:49,20,""[-0.9367918667506572,41.62476448914542]"""
"973,Puerto Venecia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,30,2025-04-22T23:05:49,60,""[-0.8843853870728178,41.60849560974724]"""
"972,Puerto Venecia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.8842750681302063,41.609172203069754]"""
"633,Centro Ambiental del Ebro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8916076755705221,41.659774694681765]"""
"1186,Arquitecto Magdalena con San Miguel,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8792262216051898,41.65012057892098]"""
"1263,Avenida Pirineos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,30,""[-0.8806846966646807,41.66155119863053]"""
"1043,CEIP Eugenio López,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,6,""[-0.8740870374282654,41.665112848137696]"""
"1095,La Coruña,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8837845355460623,41.6274625126053]"""
"552,CEIP ANTONIO BELTRAN,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.915272351445784,41.64561078809756]"""
"1688,I.E.S. Santiago Hernandez,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9161956820402994,41.65779614456318]"""
"905,CESTE,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9064624657249472,41.62353603321525]"""
"730,Conservatorio,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,40,2025-04-22T23:05:49,40,""[-0.9113136609421966,41.63648152373574]"""
"697,Balbino Orensanz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,0,2025-04-22T23:05:49,0,""[-0.8590367637099088,41.659378945164946]"""
"899,Colegio Moncayo,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,6,""[-0.9091282631585557,41.637908002224464]"""
"146,Centro de Salud Seminario,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9077776588309773,41.63608882114953]"""
"1485,CEIP Cesareo Alierta,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.9052583994644119,41.63757592216115]"""
"1992,I.E.S. Luis Buñuel,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8953262779451473,41.66281949421249]"""
"1010,Paseo Ranillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,2,""[-0.8944175779728859,41.66583578643349]"""
"1103,Complejo Funerario de Torrero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8892560989976284,41.619507046301294]"""
"1653,Pinar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8913356948179422,41.6297158851004]"""
"1644,Ruiz Tapiador,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8888431006624044,41.63207577201104]"""
"1650,Calle Aguas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8869265766882783,41.63277714992482]"""
"704,Terraza Flandes y Fabiola,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8937797809497927,41.634581908313265]"""
"331,Bulevar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.893993238690327,41.64202213446176]"""
"1402,Tomás Bretón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8937816656542378,41.64351775781234]"""
"1143,Santo Domingo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8891862600217304,41.65759346920627]"""
"1200,Parking de las Cortes,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,14,""[-0.8996163208204603,41.65753750478472]"""
"1008,Paseo Ranillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,2,""[-0.8928596677644557,41.66478612333044]"""
"1203,Banco de Sangre,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,4,""[-0.9131638847414926,41.644936809863395]"""
"1446,Cesáreo Alierta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8743510599787517,41.64037563808833]"""
"875,Estadio de Atletismo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,24,2025-04-22T23:05:49,48,""[-0.8920114468875874,41.68397603355457]"""
"1456,CEIP Las Fuentes,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.863697985706225,41.648758201835385]"""
"1578,Francisco de Pradilla,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8825516927416813,41.637855482119996]"""
"113,Colegio Publico Cortes de Aragón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8818054818976093,41.66533816154084]"""
"1332,Leon XIII,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.882773341569959,41.64559848026313]"""
"1206,Calle del Trabajo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8735660973813889,41.643355818832326]"""
"344,Esquina con Salvador Allende,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.877524209075709,41.67318074339458]"""
"1214,Jefatura Provincial de Tráfico,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9063478366643107,41.64416685860364]"""
"1220,Codef,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,8,""[-0.9128907421282912,41.64968038371119]"""
"1070,Residencia de Mayores Romareda,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,5,""[-0.9053071850535828,41.64109425298008]"""
"1342,Duquesa Villahermosa 97,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9040509587245882,41.647555481956374]"""
"800,Hospital Clínico,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,12,""[-0.9040307522172036,41.642755757007826]"""
"32,Sin Nombre,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.9060027391015405,41.650993823623345]"""
"445,Calanda 27,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.9034382466958569,41.65159894246043]"""
"1601,Mediana de Rioja,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.908957254929418,41.655430919482214]"""
"1239,Hospita Clínico Veterinario,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,6,""[-0.8595158499404895,41.633894408527425]"""
"1641,Camino viveros bajo Z30 las Ocas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8988515723836761,41.62928978968988]"""
"897,Eduardo Ibarra,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9027240747609858,41.63814170154806]"""
"845,Parque de Bomberos 3,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,5,""[-0.9000263134874127,41.63855171246764]"""
"1268,Domingo Agudo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8782780961452126,41.661629047958]"""
"1287,Plaza Ortilla,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8852162231230539,41.66410226742333]"""
"1290,La Chimenea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8833200920865679,41.6610507334435]"""
"1390,Martín Cortés,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8998308212391256,41.64826872766526]"""
"1603,Pabellón Deportivo Monsalud,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9130596807770082,41.65231962254389]"""
"490,Eroski,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9068566400679304,41.63893341485977]"""
"157,Escuela oficial de Idiomas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.904555554604532,41.64225246579833]"""
"1336,CEIP Arcosur,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.9570960406980614,41.62489974108598]"""
"1533,Jordana con Delicias,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9059661124752281,41.6525214777647]"""
"463,Rastro Almozara,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.9084055727617386,41.662836219507966]"""
"955,CDM David Cañada,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.8971242788210767,41.620052824271234]"""
